"","Cruise","Station","Day","Month","Year","Lat..deg.N.","Lon..deg.E.","Date_Num","Date","Depth","Temperature","X","X.1","X.2","day","month","year","season","Depth_sum"
"3428","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,180,21.7007,"","",NA,16,6,2015,"summer","175-760m"
"3429","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,200,21.6684,"","",NA,16,6,2015,"summer","175-760m"
"3430","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,250,21.6045,"","",NA,16,6,2015,"summer","175-760m"
"3431","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,300,21.5699,"","",NA,16,6,2015,"summer","175-760m"
"3432","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,350,21.4939,"","",NA,16,6,2015,"summer","175-760m"
"3433","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,400,21.3102,"","",NA,16,6,2015,"summer","175-760m"
"3434","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.36319,2015-06-16,450,21.1595,"","",NA,16,6,2015,"summer","175-760m"
"3435","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,500,21.1184,"","",NA,16,6,2015,"summer","175-760m"
"3436","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,525,21.1088,"","",NA,16,6,2015,"summer","175-760m"
"3437","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,550,21.0937,"","",NA,16,6,2015,"summer","175-760m"
"3438","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,575,21.0869,"","",NA,16,6,2015,"summer","175-760m"
"3439","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,600,21.0806,"","",NA,16,6,2015,"summer","175-760m"
"3440","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,625,21.0814,"","",NA,16,6,2015,"summer","175-760m"
"3441","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,650,21.0828,"","",NA,16,6,2015,"summer","175-760m"
"3442","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,674,21.0858,"","",NA,16,6,2015,"summer","175-760m"
"3443","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,699,21.0846,"","",NA,16,6,2015,"summer","175-760m"
"3444","NMP_15_6","A",16,6,2015,29.46666667,34.92916667,42171.41736,2015-06-16,710,21.0861,"","",NA,16,6,2015,"summer","175-760m"
"3445","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.36458,2015-07-14,0,25.852,"","",NA,14,7,2015,"summer","<3m"
"3446","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.36458,2015-07-14,20,25.5699,"","",NA,14,7,2015,"summer","7-21m"
"3447","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.36458,2015-07-14,40,25.1122,"","",NA,14,7,2015,"summer","38-41m"
"3448","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.36458,2015-07-14,60,24.2355,"","",NA,14,7,2015,"summer","49.9-62m"
"3449","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,80,24.0157,"","",NA,14,7,2015,"summer","70-90m"
"3450","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,100,23.5825,"","",NA,14,7,2015,"summer","99-161m"
"3451","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,120,23.1977,"","",NA,14,7,2015,"summer","99-161m"
"3452","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,140,22.6132,"","",NA,14,7,2015,"summer","99-161m"
"3453","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,159,22.0993,"","",NA,14,7,2015,"summer","99-161m"
"3454","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,180,21.8642,"","",NA,14,7,2015,"summer","175-760m"
"3455","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,200,21.7592,"","",NA,14,7,2015,"summer","175-760m"
"3456","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,250,21.6409,"","",NA,14,7,2015,"summer","175-760m"
"3457","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,300,21.5505,"","",NA,14,7,2015,"summer","175-760m"
"3458","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,350,21.4835,"","",NA,14,7,2015,"summer","175-760m"
"3459","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.31389,2015-07-14,400,21.1613,"","",NA,14,7,2015,"summer","175-760m"
"3460","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,450,21.1244,"","",NA,14,7,2015,"summer","175-760m"
"3461","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,500,21.1044,"","",NA,14,7,2015,"summer","175-760m"
"3462","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,525,21.0932,"","",NA,14,7,2015,"summer","175-760m"
"3463","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,550,21.0893,"","",NA,14,7,2015,"summer","175-760m"
"3464","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,575,21.0892,"","",NA,14,7,2015,"summer","175-760m"
"3465","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,600,21.0904,"","",NA,14,7,2015,"summer","175-760m"
"3466","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,625,21.0918,"","",NA,14,7,2015,"summer","175-760m"
"3467","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,650,21.0903,"","",NA,14,7,2015,"summer","175-760m"
"3468","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,675,21.0918,"","",NA,14,7,2015,"summer","175-760m"
"3469","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,700,21.0929,"","",NA,14,7,2015,"summer","175-760m"
"3470","NMP_15_7","A",14,7,2015,29.46666667,34.92916667,42199.41111,2015-07-14,711,NA,"","",NA,14,7,2015,"summer","175-760m"
"3471","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,0,27.04373,"","",NA,18,8,2015,"summer","<3m"
"3472","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,20,26.53834,"","",NA,18,8,2015,"summer","7-21m"
"3473","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,40,26.2038,"","",NA,18,8,2015,"summer","38-41m"
"3474","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,60,25.5101,"","",NA,18,8,2015,"summer","49.9-62m"
"3475","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,80,25.263,"","",NA,18,8,2015,"summer","70-90m"
"3476","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,100,24.7554,"","",NA,18,8,2015,"summer","99-161m"
"3477","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,119,23.9727,"","",NA,18,8,2015,"summer","99-161m"
"3478","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,140,23.1183,"","",NA,18,8,2015,"summer","99-161m"
"3479","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,161,22.4994,"","",NA,18,8,2015,"summer","99-161m"
"3480","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,180,21.9878,"","",NA,18,8,2015,"summer","175-760m"
"3481","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.33056,2015-08-18,201,21.8564,"","",NA,18,8,2015,"summer","175-760m"
"3482","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,250,21.6248,"","",NA,18,8,2015,"summer","175-760m"
"3483","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,300,21.5858,"","",NA,18,8,2015,"summer","175-760m"
"3484","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,350,21.4241,"","",NA,18,8,2015,"summer","175-760m"
"3485","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,401,21.3164,"","",NA,18,8,2015,"summer","175-760m"
"3486","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,450,21.1541,"","",NA,18,8,2015,"summer","175-760m"
"3487","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,500,21.1137,"","",NA,18,8,2015,"summer","175-760m"
"3488","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,550,21.0926,"","",NA,18,8,2015,"summer","175-760m"
"3489","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,600,21.0849,"","",NA,18,8,2015,"summer","175-760m"
"3490","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,650,21.0851,"","",NA,18,8,2015,"summer","175-760m"
"3491","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,700,21.0849,"","",NA,18,8,2015,"summer","175-760m"
"3492","NMP_15_8","A",18,8,2015,29.46666667,34.92916667,42234.6,2015-08-18,716,21.0882,"","",NA,18,8,2015,"summer","175-760m"
"3493","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.39583,2015-09-09,0,26.6131,"","",NA,9,9,2015,"autumn","<3m"
"3494","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.39583,2015-09-09,20,26.414,"","",NA,9,9,2015,"autumn","7-21m"
"3495","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.39583,2015-09-09,40,25.683,"","",NA,9,9,2015,"autumn","38-41m"
"3496","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.39583,2015-09-09,60,25.2804,"","",NA,9,9,2015,"autumn","49.9-62m"
"3497","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,80,24.2683,"","",NA,9,9,2015,"autumn","70-90m"
"3498","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,100,23.5825,"","",NA,9,9,2015,"autumn","99-161m"
"3499","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,120,23.2375,"","",NA,9,9,2015,"autumn","99-161m"
"3500","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,140,22.7148,"","",NA,9,9,2015,"autumn","99-161m"
"3501","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,160,22.3791,"","",NA,9,9,2015,"autumn","99-161m"
"3502","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,180,21.9182,"","",NA,9,9,2015,"autumn","175-760m"
"3503","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,200,21.636,"","",NA,9,9,2015,"autumn","175-760m"
"3504","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,250,21.5705,"","",NA,9,9,2015,"autumn","175-760m"
"3505","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,300,21.5507,"","",NA,9,9,2015,"autumn","175-760m"
"3506","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,350,21.4226,"","",NA,9,9,2015,"autumn","175-760m"
"3507","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.27847,2015-09-09,400,21.4218,"","",NA,9,9,2015,"autumn","175-760m"
"3508","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,450,21.1499,"","",NA,9,9,2015,"autumn","175-760m"
"3509","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,500,21.112,"","",NA,9,9,2015,"autumn","175-760m"
"3510","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,525,21.1078,"","",NA,9,9,2015,"autumn","175-760m"
"3511","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,550,21.0879,"","",NA,9,9,2015,"autumn","175-760m"
"3512","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,575,21.0878,"","",NA,9,9,2015,"autumn","175-760m"
"3513","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,600,21.0827,"","",NA,9,9,2015,"autumn","175-760m"
"3514","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,624,21.0753,"","",NA,9,9,2015,"autumn","175-760m"
"3515","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,650,21.0775,"","",NA,9,9,2015,"autumn","175-760m"
"3516","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,674,21.0782,"","",NA,9,9,2015,"autumn","175-760m"
"3517","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,700,21.0821,"","",NA,9,9,2015,"autumn","175-760m"
"3518","NMP_15_9","A",9,9,2015,29.46666667,34.92916667,42256.34722,2015-09-09,720,21.0839,"","",NA,9,9,2015,"autumn","175-760m"
"3519","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.36458,2015-10-26,0,26.3976,"","",NA,26,10,2015,"autumn","<3m"
"3520","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.36458,2015-10-26,20,26.4004,"","",NA,26,10,2015,"autumn","7-21m"
"3521","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.36458,2015-10-26,40,26.395,"","",NA,26,10,2015,"autumn","38-41m"
"3522","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.36458,2015-10-26,60,26.3835,"","",NA,26,10,2015,"autumn","49.9-62m"
"3523","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,80,26.3588,"","",NA,26,10,2015,"autumn","70-90m"
"3524","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,100,26.0801,"","",NA,26,10,2015,"autumn","99-161m"
"3525","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,120,23.9016,"","",NA,26,10,2015,"autumn","99-161m"
"3526","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,140,23.0571,"","",NA,26,10,2015,"autumn","99-161m"
"3527","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,160,22.6234,"","",NA,26,10,2015,"autumn","99-161m"
"3528","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,180,22.2188,"","",NA,26,10,2015,"autumn","175-760m"
"3529","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,200,21.7461,"","",NA,26,10,2015,"autumn","175-760m"
"3530","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,250,21.6044,"","",NA,26,10,2015,"autumn","175-760m"
"3531","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,300,21.4476,"","",NA,26,10,2015,"autumn","175-760m"
"3532","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,350,21.2931,"","",NA,26,10,2015,"autumn","175-760m"
"3533","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.30903,2015-10-26,400,21.1972,"","",NA,26,10,2015,"autumn","175-760m"
"3534","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,450,21.1806,"","",NA,26,10,2015,"autumn","175-760m"
"3535","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,500,21.1169,"","",NA,26,10,2015,"autumn","175-760m"
"3536","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,525,21.1121,"","",NA,26,10,2015,"autumn","175-760m"
"3537","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,550,21.1003,"","",NA,26,10,2015,"autumn","175-760m"
"3538","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,575,21.0987,"","",NA,26,10,2015,"autumn","175-760m"
"3539","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,600,21.0929,"","",NA,26,10,2015,"autumn","175-760m"
"3540","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,625,21.0938,"","",NA,26,10,2015,"autumn","175-760m"
"3541","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,650,21.087,"","",NA,26,10,2015,"autumn","175-760m"
"3542","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,674,21.0879,"","",NA,26,10,2015,"autumn","175-760m"
"3543","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,700,21.0888,"","",NA,26,10,2015,"autumn","175-760m"
"3544","NMP_15_10","A",26,10,2015,29.46666667,34.92916667,42303.39792,2015-10-26,711,21.0918,"","",NA,26,10,2015,"autumn","175-760m"
"3545","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.40139,2015-11-23,0,25.1869,"","",NA,23,11,2015,"autumn","<3m"
"3546","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.40139,2015-11-23,20,25.1891,"","",NA,23,11,2015,"autumn","7-21m"
"3547","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.40139,2015-11-23,40,25.1984,"","",NA,23,11,2015,"autumn","38-41m"
"3548","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.40139,2015-11-23,60,25.2028,"","",NA,23,11,2015,"autumn","49.9-62m"
"3549","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,80,25.1975,"","",NA,23,11,2015,"autumn","70-90m"
"3550","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,100,25.1667,"","",NA,23,11,2015,"autumn","99-161m"
"3551","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,120,24.9553,"","",NA,23,11,2015,"autumn","99-161m"
"3552","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,140,22.9461,"","",NA,23,11,2015,"autumn","99-161m"
"3553","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,160,22.5826,"","",NA,23,11,2015,"autumn","99-161m"
"3554","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,180,22.1922,"","",NA,23,11,2015,"autumn","175-760m"
"3555","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,200,21.9386,"","",NA,23,11,2015,"autumn","175-760m"
"3556","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,250,21.6387,"","",NA,23,11,2015,"autumn","175-760m"
"3557","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,300,21.4971,"","",NA,23,11,2015,"autumn","175-760m"
"3558","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,350,21.3667,"","",NA,23,11,2015,"autumn","175-760m"
"3559","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.31875,2015-11-23,400,21.2293,"","",NA,23,11,2015,"autumn","175-760m"
"3560","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,450,21.1622,"","",NA,23,11,2015,"autumn","175-760m"
"3561","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,500,21.1317,"","",NA,23,11,2015,"autumn","175-760m"
"3562","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,525,21.1116,"","",NA,23,11,2015,"autumn","175-760m"
"3563","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,550,21.1038,"","",NA,23,11,2015,"autumn","175-760m"
"3564","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,600,21.0981,"","",NA,23,11,2015,"autumn","175-760m"
"3565","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,625,21.0929,"","",NA,23,11,2015,"autumn","175-760m"
"3566","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,650,21.0918,"","",NA,23,11,2015,"autumn","175-760m"
"3567","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,675,21.0932,"","",NA,23,11,2015,"autumn","175-760m"
"3568","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,700,21.0907,"","",NA,23,11,2015,"autumn","175-760m"
"3569","NMP_15_11","A",23,11,2015,29.46666667,34.92916667,42331.44444,2015-11-23,710,21.0919,"","",NA,23,11,2015,"autumn","175-760m"
"3570","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.42431,2015-12-22,0,23.2844,"","",NA,22,12,2015,"winter","<3m"
"3571","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.42431,2015-12-22,20,23.309,"","",NA,22,12,2015,"winter","7-21m"
"3572","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.42431,2015-12-22,40,23.3132,"","",NA,22,12,2015,"winter","38-41m"
"3573","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.42431,2015-12-22,60,23.3153,"","",NA,22,12,2015,"winter","49.9-62m"
"3574","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.42431,2015-12-22,80,23.3191,"","",NA,22,12,2015,"winter","70-90m"
"3575","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,100,23.3201,"","",NA,22,12,2015,"winter","99-161m"
"3576","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,120,23.3239,"","",NA,22,12,2015,"winter","99-161m"
"3577","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,140,23.3305,"","",NA,22,12,2015,"winter","99-161m"
"3578","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,160,23.3331,"","",NA,22,12,2015,"winter","99-161m"
"3579","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,180,23.3361,"","",NA,22,12,2015,"winter","175-760m"
"3580","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,200,23.3141,"","",NA,22,12,2015,"winter","175-760m"
"3581","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,250,21.7102,"","",NA,22,12,2015,"winter","175-760m"
"3582","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,300,21.5454,"","",NA,22,12,2015,"winter","175-760m"
"3583","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,350,21.4195,"","",NA,22,12,2015,"winter","175-760m"
"3584","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.35486,2015-12-22,400,21.2819,"","",NA,22,12,2015,"winter","175-760m"
"3585","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,450,21.1273,"","",NA,22,12,2015,"winter","175-760m"
"3586","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,500,21.1116,"","",NA,22,12,2015,"winter","175-760m"
"3587","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,525,21.1011,"","",NA,22,12,2015,"winter","175-760m"
"3588","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,550,21.0962,"","",NA,22,12,2015,"winter","175-760m"
"3589","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,575,21.0958,"","",NA,22,12,2015,"winter","175-760m"
"3590","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,600,21.0911,"","",NA,22,12,2015,"winter","175-760m"
"3591","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,650,21.089,"","",NA,22,12,2015,"winter","175-760m"
"3592","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,674,21.0872,"","",NA,22,12,2015,"winter","175-760m"
"3593","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,699,21.0881,"","",NA,22,12,2015,"winter","175-760m"
"3594","NMP_15_12","A",22,12,2015,29.46666667,34.92916667,42360.46042,2015-12-22,724,21.0915,"","",NA,22,12,2015,"winter","175-760m"
"3595","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.76944,2016-01-18,0,22.3256,"","",NA,18,1,2016,"winter","<3m"
"3596","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.76944,2016-01-18,20,22.3317,"","",NA,18,1,2016,"winter","7-21m"
"3597","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.76944,2016-01-18,40,22.3357,"","",NA,18,1,2016,"winter","38-41m"
"3598","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.76944,2016-01-18,60,22.3368,"","",NA,18,1,2016,"winter","49.9-62m"
"3599","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,80,22.3434,"","",NA,18,1,2016,"winter","70-90m"
"3600","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,100,22.3469,"","",NA,18,1,2016,"winter","99-161m"
"3601","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,120,22.3522,"","",NA,18,1,2016,"winter","99-161m"
"3602","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,140,22.3574,"","",NA,18,1,2016,"winter","99-161m"
"3603","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,159,22.3634,"","",NA,18,1,2016,"winter","99-161m"
"3604","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,180,22.3685,"","",NA,18,1,2016,"winter","175-760m"
"3605","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,200,22.3706,"","",NA,18,1,2016,"winter","175-760m"
"3606","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,250,22.3762,"","",NA,18,1,2016,"winter","175-760m"
"3607","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,300,22.3879,"","",NA,18,1,2016,"winter","175-760m"
"3608","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,350,22.3059,"","",NA,18,1,2016,"winter","175-760m"
"3609","NMP_16_1","A",18,1,2016,29.46666667,34.92916667,42387.64306,2016-01-18,401,21.8156,"","",NA,18,1,2016,"winter","175-760m"
